gbifID,eventDate,year,stateProvince,species,occurrenceID,region_code,geoc_maj,cl_pent,dep_sur,cl_drai,cl_haut,type_couv,origine,an_origine,perturb,an_perturb,ty_couv_et,densite,cl_age_et,tree_cover,richness_index,shannon_index
3760068062,2022-04-15T12:20,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/111604144,31H,"-358324,59+125115,47",A,1A,40.0,2,M,,,,,MF,85.0,JIN,"{'EO': 0.2, 'FT': 0.2, 'FR': 0.1, 'PE': 0.1, 'PU': 0.2, 'PB': 0.1, 'TO': 0.1}",7,1.8866967846580784
3415712711,2021-11-19T09:44:28,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/101497037,31H,"-383432,12+172178,92",A,7T,50.0,3,F,,,,,F,35.0,JIN,"{'EO': 0.3, 'OR': 0.3, 'PE': 0.2, 'BG': 0.1, 'FN': 0.1}",5,1.5047882836811908
3398850990,2021-10-24T10:20:33,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/99216054,31H,"-361102,43+125501,83",C,1AY,30.0,1,F,,,,,F,95.0,VIN,"{'ES': 0.5, 'FT': 0.3, 'CR': 0.1, 'EO': 0.1}",4,1.1682824501765625
3385081212,2021-10-03T13:52:09,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/97042771,31H,"-376217,83+196286,73",A,5S,40.0,2,F,,,,,F,85.0,50,"{'BG': 0.7, 'FR': 0.2, 'EO': 0.1}",3,0.8018185525433372
3384759592,2021-09-25T13:32Z,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/96411638,31H,"-377337,20+185848,96",D,1AY,20.0,1,F,,,,,F,85.0,JIN,"{'CR': 0.5, 'ES': 0.4, 'HG': 0.1}",3,0.9433483923290391
3384506514,2021-09-26T16:34,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/96286106,31H,"-404142,23+193334,06",A,5A,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.4, 'FT': 0.2, 'BJ': 0.1, 'EO': 0.1, 'FI': 0.1, 'HG': 0.1}",6,1.6094379124341
3014092509,2020-09-12T11:58:17,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59330004,31H,"-323943,52+141807,36",A,4GS,30.0,2,F,,,,,F,45.0,JIN,"{'EO': 0.3, 'PE': 0.3, 'FH': 0.2, 'FN': 0.1, 'RX': 0.1}",5,1.5047882836811908
3014091506,2020-09-16T11:08,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59797972,31H,"-425998,34+175290,48",A,5S,30.0,1,M,,,,,MF,85.0,70,"{'EO': 0.4, 'ES': 0.2, 'BP': 0.1, 'PB': 0.2, 'PU': 0.1}",5,1.4708084763221112
3014062570,2020-12-04T12:19,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/66101197,31H,"-425998,34+175290,48",A,5S,30.0,1,M,,,,,MF,85.0,70,"{'EO': 0.4, 'ES': 0.2, 'BP': 0.1, 'PB': 0.2, 'PU': 0.1}",5,1.4708084763221112
3014004533,2020-09-27T14:53:23,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/61033683,31H,"-415223,13+176997,32",A,5S,20.0,3,F,CPR,1999.0,,,F,85.0,JIN,"{'FN': 0.3, 'FR': 0.2, 'EO': 0.1, 'FT': 0.1, 'OR': 0.1, 'PE': 0.1, 'PL': 0.1}",7,1.8343719702816235
3013941534,2020-09-23T15:48:17,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/60616442,31H,"-289439,78+161941,89",D,1AY,30.0,1,F,,,,,F,75.0,JIN,"{'ES': 0.6, 'FR': 0.3, 'FT': 0.1}",3,0.8979457248567797
3013917530,2020-09-16T09:25:46,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59810783,31H,"-426427,38+176299,91",A,5A,30.0,1,R,P,1950.0,,,R,45.0,70,"{'ME': 0.6, 'EV': 0.3, 'FT': 0.1}",3,0.8979457248567797
2868290621,2020-09-17T13:56:52,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59903742,31H,"-421832,34+175408,63",A,5A,40.0,1,F,,,,,F,85.0,JIN,"{'ES': 0.5, 'EA': 0.1, 'EO': 0.1, 'FR': 0.1, 'FT': 0.1, 'TA': 0.1}",6,1.4978661367769952
2868260144,2020-09-20T14:53:50,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/60478176,31H,"-426765,77+175395,02",A,5A,40.0,2,R,,,,,R,75.0,VIN,"{'PU': 0.7, 'PB': 0.1, 'EO': 0.1, 'HG': 0.1}",4,0.9404479886553263
2868245547,2020-09-09T13:41:52,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59070499,31H,"-415321,38+177323,53",A,5A,30.0,1,F,,,,,F,85.0,VIN,"{'FR': 0.3, 'FT': 0.3, 'ES': 0.2, 'CH': 0.1, 'EO': 0.1}",5,1.5047882836811908
2868194558,2020-09-07T14:51:12,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/58871902,31H,"-415321,38+177323,53",A,5A,30.0,1,F,,,,,F,85.0,VIN,"{'FR': 0.3, 'FT': 0.3, 'ES': 0.2, 'CH': 0.1, 'EO': 0.1}",5,1.5047882836811908
2868123529,2020-09-11T13:07:52,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59309040,31H,"-378164,60+185312,74",B,5S,30.0,2,M,P,,,,MM,75.0,30,"{'PR': 0.4, 'SB': 0.1, 'EO': 0.2, 'PL': 0.2, 'FH': 0.1}",5,1.4708084763221114
2868105532,2020-09-06T16:00:52,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/58852671,31H,"-315035,85+134254,25",D,1AM,20.0,2,M,,,,,MF,85.0,VIN,"{'BJ': 0.2, 'EO': 0.2, 'ES': 0.2, 'FT': 0.1, 'PU': 0.2, 'EU': 0.1}",6,1.7480673485460894
2868087533,2020-09-15T12:23:47,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59693976,31H,"-415321,38+177323,53",A,5A,30.0,1,F,,,,,F,85.0,VIN,"{'FR': 0.3, 'FT': 0.3, 'ES': 0.2, 'CH': 0.1, 'EO': 0.1}",5,1.5047882836811908
2826288937,2019-09-20T09:33,2019.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/54915669,31H,"-399164,39+174943,33",A,5A,40.0,1,F,,,,,F,75.0,JIN,"{'ES': 0.3, 'PL': 0.3, 'FT': 0.2, 'EA': 0.1, 'FR': 0.1}",5,1.5047882836811908
2580269218,2014-10-10T10:49,2014.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/38580303,31H,"-319408,62+160321,18",C,1AY,30.0,1,M,P,,,,MF,85.0,JIN,"{'EO': 0.6, 'FT': 0.1, 'PR': 0.3}",3,0.8979457248567798
2576430886,2019-09-21T10:52:48,2019.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/33549456,31H,"-377646,89+185338,37",B,1AY,30.0,1,F,,,,,F,95.0,JIN,"{'HG': 0.4, 'ES': 0.3, 'CR': 0.1, 'EO': 0.1, 'FT': 0.1}",5,1.4184836619456564
2429576598,2019-10-13T16:24:13,2019.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/34321886,31H,"-428358,22+185925,51",D,5S,20.0,3,F,,,,,F,65.0,JIN,"{'EO': 0.4, 'PE': 0.4, 'FT': 0.2}",3,1.0549201679861442
1412708973,1981-08-18,1981.0,Québec,Apioperdon pyriforme,CMMF017549,31H,"-424272,39+179590,26",A,5A,40.0,3,F,,,,,F,25.0,30,"{'FR': 0.6, 'OR': 0.2, 'FN': 0.1, 'FT': 0.1}",4,1.0888999753452235
1412708830,1981-08-24,1981.0,Québec,Apioperdon pyriforme,CMMF017383,31H,"-424272,39+179590,26",A,5A,40.0,3,F,,,,,F,25.0,30,"{'FR': 0.6, 'OR': 0.2, 'FN': 0.1, 'FT': 0.1}",4,1.0888999753452235
1412704424,1946-10-24,1946.0,Québec,Apioperdon pyriforme,CMMF012402,31H,"-396288,97+183978,71",A,5A,30.0,1,F,,,,,F,65.0,VIN,"{'FN': 0.4, 'EA': 0.3, 'FT': 0.2, 'RX': 0.1}",4,1.2798542258336674
1135067804,1976-08-26,1976.0,Québec,Apioperdon pyriforme,CMMF006335,31H,"-408835,37+167329,27",A,5A,40.0,1,F,,,,,F,85.0,50,"{'EO': 0.7, 'FR': 0.1, 'FT': 0.1, 'PE': 0.1}",4,0.9404479886553263
1135067708,2005-09-04,2005.0,Québec,Apioperdon pyriforme,CMMF006234,31H,"-413466,07+166321,23",A,1AY,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.6, 'CR': 0.2, 'FT': 0.2}",3,0.9502705392332347
1135067521,2010-09-15,2010.0,Québec,Apioperdon pyriforme,CMMF006005,31H,"-413633,63+164466,14",A,5A,40.0,1,F,,,,,F,85.0,JIN,"{'FR': 0.4, 'PE': 0.2, 'PL': 0.2, 'FH': 0.1, 'FT': 0.1}",5,1.4708084763221112
1135067448,2010-09-29,2010.0,Québec,Apioperdon pyriforme,CMMF006007,31H,"-413633,63+164466,14",A,5A,40.0,1,F,,,,,F,85.0,JIN,"{'FR': 0.4, 'PE': 0.2, 'PL': 0.2, 'FH': 0.1, 'FT': 0.1}",5,1.4708084763221112
617553633,2002-09-28,2002.0,Québec,Apioperdon pyriforme,CMMF003689,31I,"-405841,67+243195,20",A,2BE,30.0,2,F,,,,,F,75.0,70,"{'EO': 0.5, 'BP': 0.3, 'FT': 0.1, 'SE': 0.1}",4,1.1682824501765625
4872530415,2023-10-01T16:24:40,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/214331971,31I,"-398514,48+277139,52",D,1A,30.0,2,M,,,,,MF,85.0,VIN,"{'BP': 0.2, 'PE': 0.2, 'EO': 0.1, 'FT': 0.1, 'SB': 0.3, 'RX': 0.1}",6,1.6957425341696346
3915382998,2022-09-21T13:27:09,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/135998450,31I,"-413229,95+267963,79",C,2BE,30.0,2,M,,,,,MF,65.0,VIN,"{'BP': 0.3, 'BJ': 0.1, 'EO': 0.1, 'PE': 0.1, 'SB': 0.3, 'EB': 0.1}",6,1.6434177197931796
3385077513,2021-09-19T13:46:06,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/95462802,31I,"-390323,86+258519,50",F,5A,30.0,1,M,,,,,MF,75.0,VIN,"{'EO': 0.2, 'PE': 0.2, 'BP': 0.1, 'ES': 0.1, 'FT': 0.1, 'SE': 0.2, 'PB': 0.1}",7,1.8866967846580784
3384115538,2021-09-19T12:31:56,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/95462286,31I,"-389767,33+259069,64",D,5SY,20.0,1,M,,,,,MR,75.0,VIN,"{'PB': 0.4, 'EB': 0.1, 'SB': 0.1, 'ES': 0.2, 'EO': 0.1, 'FI': 0.1}",6,1.6094379124341003
3013936529,2020-09-14T08:48:17,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/59639056,31I,"-401738,49+242314,66",D,2BD,10.0,3,M,,,,,MF,75.0,JIN,"{'EO': 0.6, 'BP': 0.1, 'PB': 0.2, 'RX': 0.1}",4,1.0888999753452235
2862364247,2020-09-08T18:21:55,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/58994928,31I,"-384585,96+258328,00",C,1AY,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.6, 'FT': 0.2, 'EO': 0.1, 'PU': 0.1}",4,1.0888999753452235
4872282839,2023-08-25T19:01:18,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/183733951,31J,"-446267,54+288826,12",D,1A,30.0,2,F,,,,,F,85.0,VIN,"{'BJ': 0.6, 'BP': 0.1, 'ES': 0.1, 'EU': 0.1, 'SB': 0.1}",5,1.2275294114572126
4872062684,2022-08-10T15:08:08,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/130292911,31J,"-461596,20+247455,23",D,1A,30.0,1,F,,,,,F,85.0,VIN,"{'ES': 0.6, 'BJ': 0.2, 'FT': 0.1, 'HG': 0.1}",4,1.0888999753452235
4103151432,2022-05-24T12:49,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/118561651,31J,"-568492,10+275524,18",D,R1A,10.0,1,F,,,,,F,85.0,JIN,"{'CR': 0.5, 'ER': 0.2, 'FT': 0.2, 'RX': 0.1}",4,1.2206072645530173
4062984487,2022-09-05T15:29:21,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/133864497,31J,"-503723,04+319656,64",B,1A,30.0,1,F,,,,,F,95.0,VIN,"{'BJ': 0.7, 'EO': 0.1, 'ES': 0.1, 'RX': 0.1}",4,0.9404479886553263
4062815487,2022-11-12T08:58:38,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/141805905,31J,"-439862,14+244941,60",D,1A,30.0,2,F,,,,,F,85.0,JIN,"{'BP': 0.4, 'ER': 0.2, 'PE': 0.2, 'FX': 0.1, 'RX': 0.1}",5,1.4708084763221112
4062806509,2022-11-12T08:58:38,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/141806103,31J,"-439862,14+244941,60",D,1A,30.0,2,F,,,,,F,85.0,JIN,"{'BP': 0.4, 'ER': 0.2, 'PE': 0.2, 'FX': 0.1, 'RX': 0.1}",5,1.4708084763221112
4062785539,2022-11-12T08:58:20,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/141805788,31J,"-439862,14+244941,60",D,1A,30.0,2,F,,,,,F,85.0,JIN,"{'BP': 0.4, 'ER': 0.2, 'PE': 0.2, 'FX': 0.1, 'RX': 0.1}",5,1.4708084763221112
4062696522,2022-11-12T08:58:38,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/141805970,31J,"-439862,14+244941,60",D,1A,30.0,2,F,,,,,F,85.0,JIN,"{'BP': 0.4, 'ER': 0.2, 'PE': 0.2, 'FX': 0.1, 'RX': 0.1}",5,1.4708084763221112
4062681520,2022-09-28T12:50:24,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/136841293,31J,"-497573,59+319636,11",D,1AM,20.0,1,F,,,CJ,2011.0,F,75.0,VIN,"{'ES': 0.8, 'BJ': 0.1, 'PU': 0.1}",3,0.639031859650177
4062660502,2022-11-12T08:58:38,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/141806076,31J,"-439862,14+244941,60",D,1A,30.0,2,F,,,,,F,85.0,JIN,"{'BP': 0.4, 'ER': 0.2, 'PE': 0.2, 'FX': 0.1, 'RX': 0.1}",5,1.4708084763221112
4062554519,2022-11-12T08:58:38,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/141806013,31J,"-439862,14+244941,60",D,1A,30.0,2,F,,,,,F,85.0,JIN,"{'BP': 0.4, 'ER': 0.2, 'PE': 0.2, 'FX': 0.1, 'RX': 0.1}",5,1.4708084763221112
4062548498,2022-11-12T08:58:38,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/141806211,31J,"-439862,14+244941,60",D,1A,30.0,2,F,,,,,F,85.0,JIN,"{'BP': 0.4, 'ER': 0.2, 'PE': 0.2, 'FX': 0.1, 'RX': 0.1}",5,1.4708084763221112
4062542509,2022-11-12T08:58:38,2022.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/141805862,31J,"-439862,14+244941,60",D,1A,30.0,2,F,,,,,F,85.0,JIN,"{'BP': 0.4, 'ER': 0.2, 'PE': 0.2, 'FX': 0.1, 'RX': 0.1}",5,1.4708084763221112
3784646424,2021-10-11T12:33:23,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/112769604,31J,"-480490,45+272970,66",D,1AY,30.0,2,F,,,,,F,95.0,JIN,"{'ES': 0.3, 'EO': 0.2, 'PE': 0.2, 'BJ': 0.1, 'BP': 0.1, 'FT': 0.1}",6,1.6957425341696346
3408052782,2021-10-30T15:40:05,2021.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/99813590,31J,"-462159,41+259567,92",C,1A,30.0,2,F,,,,,F,65.0,JIN,"{'ES': 0.3, 'BP': 0.2, 'EO': 0.2, 'BJ': 0.1, 'PE': 0.1, 'SB': 0.1}",6,1.6957425341696346
4852245960,2023-09-03T13:53,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/189630343,31K,"-601448,97+262994,57",C,1A,30.0,2,F,,,CJ,1992.0,F,75.0,VIN,"{'ES': 0.3, 'CR': 0.2, 'EO': 0.2, 'HG': 0.2, 'FT': 0.1}",5,1.5571130980576458
4133683901,2020-09-26T09:04:30,2020.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/167117191,31K,"-580823,10+286561,47",A,1A,30.0,1,R,,,CP,,R,35.0,90,{'PB': 1.0},1,-0.0
4921935554,2023-08-21T11:31:58,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/179553824,31L,"-721084,97+368809,43",B,1A,30.0,3,M,CRS,1997.0,,,MR,75.0,JIN,"{'SB': 0.4, 'EN': 0.2, 'BP': 0.3, 'EO': 0.1}",4,1.2798542258336674
4436090956,2023-08-24T08:20:02,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/179958358,31L,"-721084,97+368809,43",B,1A,30.0,3,M,CRS,1997.0,,,MR,75.0,JIN,"{'SB': 0.4, 'EN': 0.2, 'BP': 0.3, 'EO': 0.1}",4,1.2798542258336674
4407160532,2023-08-24T08:20:02,2023.0,Québec,Apioperdon pyriforme,https://www.inaturalist.org/observations/179962828,31L,"-721084,97+368809,43",B,1A,30.0,3,M,CRS,1997.0,,,MR,75.0,JIN,"{'SB': 0.4, 'EN': 0.2, 'BP': 0.3, 'EO': 0.1}",4,1.2798542258336674
